,Latitude,Longitude,cluster,cluster_n
5610,48.0,-3.5,3,3
5611,48.0,-3.25,3,3
5612,48.0,-3.0,3,3
5613,48.0,-2.75,3,3
5614,48.0,-2.5,3,3
5615,48.0,-2.25,3,3
5616,48.0,-2.0,3,3
5617,48.0,-1.75,3,3
5618,48.0,-1.5,3,3
5619,48.0,-1.25,3,3
5620,48.0,-1.0,3,3
5621,48.0,-0.75,3,3
5622,48.0,-0.5,3,3
5623,48.0,-0.25,3,3
5624,48.0,0.0,3,3
5625,48.0,0.25,3,3
5626,48.0,0.5,3,3
5627,48.0,0.75,3,3
5628,48.0,1.0,3,3
5629,48.0,1.25,3,3
5630,48.0,1.5,3,3
5631,48.0,1.75,3,3
5632,48.0,2.0,3,3
5633,48.0,2.25,3,3
5634,48.0,2.5,3,3
5635,48.0,2.75,3,3
5636,48.0,3.0,3,3
5637,48.0,3.25,3,3
5638,48.0,3.5,3,3
5639,48.0,3.75,3,3
5640,48.0,4.0,3,3
5641,48.0,4.25,3,3
5642,48.0,4.5,3,3
5643,48.0,4.75,3,3
5644,48.0,5.0,3,3
5645,48.0,5.25,1,3
5646,48.0,5.5,1,3
5647,48.0,5.75,1,3
5648,48.0,6.0,3,3
5649,48.0,6.25,3,1
5650,48.0,6.5,1,1
5651,48.0,6.75,1,1
5652,48.0,7.0,1,1
5653,48.0,7.25,1,1
5654,48.0,7.5,3,1
5655,48.0,7.75,3,1
5656,48.0,8.0,1,1
5657,48.0,8.25,1,1
5658,48.0,8.5,1,1
5659,48.0,8.75,1,1
5660,48.0,9.0,1,1
5661,48.0,9.25,1,1
5662,48.0,9.5,1,1
5663,48.0,9.75,1,1
5664,48.0,10.0,1,1
5665,48.0,10.25,1,1
5666,48.0,10.5,1,1
5667,48.0,10.75,1,1
5668,48.0,11.0,1,1
5669,48.0,11.25,1,1
5670,48.0,11.5,1,1
5671,48.0,11.75,1,1
5672,48.0,12.0,1,1
5673,48.0,12.25,1,1
5674,48.0,12.5,1,1
5675,48.0,12.75,1,1
5676,48.0,13.0,1,1
5677,48.0,13.25,1,1
5678,48.0,13.5,1,1
5679,48.0,13.75,1,1
5680,48.0,14.0,1,1
5681,48.0,14.25,1,1
5682,48.0,14.5,1,1
5683,48.0,14.75,1,1
5684,48.0,15.0,1,1
5685,48.0,15.25,1,1
5686,48.0,15.5,1,1
5687,48.0,15.75,1,1
5688,48.0,16.0,1,4
5689,48.0,16.25,4,4
5690,48.0,16.5,4,4
5691,48.0,16.75,4,4
5692,48.0,17.0,4,4
5693,48.0,17.25,4,4
5694,48.0,17.5,4,4
5695,48.0,17.75,4,4
5696,48.0,18.0,4,4
5697,48.0,18.25,4,4
5698,48.0,18.5,4,4
5699,48.0,18.75,4,4
5700,48.0,19.0,4,4
5701,48.0,19.25,4,4
5702,48.0,19.5,4,4
5703,48.0,19.75,4,4
5704,48.0,20.0,4,8
5705,48.0,20.25,4,8
5706,48.0,20.5,8,8
5707,48.0,20.75,8,8
5708,48.0,21.0,8,8
5709,48.0,21.25,8,8
5710,48.0,21.5,4,8
5711,48.0,21.75,4,8
5712,48.0,22.0,4,8
5713,48.0,22.25,8,8
5714,48.0,22.5,8,8
5715,48.0,22.75,8,8
5716,48.0,23.25,4,8
5717,47.75,-3.5,3,3
5718,47.75,-3.25,3,3
5719,47.75,-3.0,3,3
5720,47.75,-2.75,3,3
5721,47.75,-2.5,3,3
5722,47.75,-2.25,3,3
5723,47.75,-2.0,3,3
5724,47.75,-1.75,3,3
5725,47.75,-1.5,3,3
5726,47.75,-1.25,3,3
5727,47.75,-1.0,3,3
5728,47.75,-0.75,3,3
5729,47.75,-0.5,3,3
5730,47.75,-0.25,3,3
5731,47.75,0.0,3,3
5732,47.75,0.25,3,3
5733,47.75,0.5,3,3
5734,47.75,0.75,3,3
5735,47.75,1.0,3,3
5736,47.75,1.25,3,3
5737,47.75,1.5,3,3
5738,47.75,1.75,3,3
5739,47.75,2.0,3,3
5740,47.75,2.25,3,3
5741,47.75,2.5,3,3
5742,47.75,2.75,3,3
5743,47.75,3.0,3,3
5744,47.75,3.25,3,3
5745,47.75,3.5,3,3
5746,47.75,3.75,3,3
5747,47.75,4.0,3,3
5748,47.75,4.25,3,3
5749,47.75,4.5,3,3
5750,47.75,4.75,1,3
5751,47.75,5.0,1,3
5752,47.75,5.25,3,3
5753,47.75,5.5,3,3
5754,47.75,5.75,3,3
5755,47.75,6.0,3,1
5756,47.75,6.25,3,1
5757,47.75,6.5,1,1
5758,47.75,6.75,1,1
5759,47.75,7.0,1,1
5760,47.75,7.25,3,1
5761,47.75,7.5,3,1
5762,47.75,7.75,1,1
5763,47.75,8.0,1,1
5764,47.75,8.25,1,1
5765,47.75,8.5,1,1
5766,47.75,8.75,1,1
5767,47.75,9.0,1,1
5768,47.75,9.25,1,1
5769,47.75,9.5,1,1
5770,47.75,9.75,1,1
5771,47.75,10.0,1,1
5772,47.75,10.25,1,1
5773,47.75,10.5,1,1
5774,47.75,10.75,1,1
5775,47.75,11.0,1,1
5776,47.75,11.25,1,1
5777,47.75,11.5,1,1
5778,47.75,11.75,1,1
5779,47.75,12.0,1,1
5780,47.75,12.25,7,1
5781,47.75,12.5,7,1
5782,47.75,12.75,1,1
5783,47.75,13.0,1,1
5784,47.75,13.25,1,1
5785,47.75,13.5,1,1
5786,47.75,13.75,1,1
5787,47.75,14.0,1,1
5788,47.75,14.25,1,1
5789,47.75,14.5,1,1
5790,47.75,14.75,5,1
5791,47.75,15.0,1,1
5792,47.75,15.25,5,1
5793,47.75,15.5,1,1
5794,47.75,15.75,1,1
5795,47.75,16.0,5,4
5796,47.75,16.25,13,4
5797,47.75,16.5,13,4
5798,47.75,16.75,4,4
5799,47.75,17.0,4,4
5800,47.75,17.25,4,4
5801,47.75,17.5,4,4
5802,47.75,17.75,4,4
5803,47.75,18.0,4,4
5804,47.75,18.25,4,4
5805,47.75,18.5,4,4
5806,47.75,18.75,4,4
5807,47.75,19.0,4,4
5808,47.75,19.25,4,4
5809,47.75,19.5,4,4
5810,47.75,19.75,4,4
5811,47.75,20.0,4,8
5812,47.75,20.25,4,8
5813,47.75,20.5,8,8
5814,47.75,20.75,8,8
5815,47.75,21.0,8,8
5816,47.75,21.25,8,8
5817,47.75,21.5,8,8
5818,47.75,21.75,4,8
5819,47.75,22.0,8,8
5820,47.75,22.25,8,8
5821,47.75,22.5,4,8
5822,47.75,22.75,4,8
5823,47.75,23.0,4,8
5824,47.75,23.25,8,8
5825,47.75,23.5,4,8
5826,47.75,23.75,5,8
5827,47.75,24.0,5,8
5828,47.75,24.25,8,8
5829,47.75,24.5,5,8
5830,47.75,24.75,5,8
5831,47.5,-2.25,3,3
5832,47.5,-2.0,3,3
5833,47.5,-1.75,3,3
5834,47.5,-1.5,3,3
5835,47.5,-1.25,3,3
5836,47.5,-1.0,3,3
5837,47.5,-0.75,3,3
5838,47.5,-0.5,3,3
5839,47.5,-0.25,3,3
5840,47.5,0.0,3,3
5841,47.5,0.25,3,3
5842,47.5,0.5,3,3
5843,47.5,0.75,3,3
5844,47.5,1.0,3,3
5845,47.5,1.25,3,3
5846,47.5,1.5,3,3
5847,47.5,1.75,3,3
5848,47.5,2.0,3,3
5849,47.5,2.25,3,3
5850,47.5,2.5,3,3
5851,47.5,2.75,3,3
5852,47.5,3.0,3,3
5853,47.5,3.25,3,3
5854,47.5,3.5,3,3
5855,47.5,3.75,3,3
5856,47.5,4.0,3,3
5857,47.5,4.25,3,3
5858,47.5,4.5,3,3
5859,47.5,4.75,1,3
5860,47.5,5.0,3,3
5861,47.5,5.25,3,3
5862,47.5,5.5,3,3
5863,47.5,5.75,3,3
5864,47.5,6.0,3,1
5865,47.5,6.25,3,1
5866,47.5,6.5,1,1
5867,47.5,6.75,1,1
5868,47.5,7.0,1,1
5869,47.5,7.25,1,1
5870,47.5,7.5,1,1
5871,47.5,7.75,1,1
5872,47.5,8.0,1,1
5873,47.5,8.25,1,1
5874,47.5,8.5,1,1
5875,47.5,8.75,1,1
5876,47.5,9.0,1,1
5877,47.5,9.25,1,1
5878,47.5,9.5,1,1
5879,47.5,9.75,1,1
5880,47.5,10.0,1,1
5881,47.5,10.25,1,1
5882,47.5,10.5,1,1
5883,47.5,10.75,1,1
5884,47.5,11.0,7,1
5885,47.5,11.25,1,1
5886,47.5,11.5,7,1
5887,47.5,11.75,5,1
5888,47.5,12.0,1,1
5889,47.5,12.25,5,1
5890,47.5,12.5,1,1
5891,47.5,12.75,7,1
5892,47.5,13.0,7,1
5893,47.5,13.25,7,1
5894,47.5,13.5,7,1
5895,47.5,13.75,7,1
5896,47.5,14.0,1,1
5897,47.5,14.25,5,1
5898,47.5,14.5,5,5
5899,47.5,14.75,5,5
5900,47.5,15.0,5,5
5901,47.5,15.25,5,5
5902,47.5,15.5,5,5
5903,47.5,15.75,5,8
5904,47.5,16.0,5,8
5905,47.5,16.25,13,8
5906,47.5,16.5,8,8
5907,47.5,16.75,8,8
5908,47.5,17.0,8,8
5909,47.5,17.25,8,8
5910,47.5,17.5,4,4
5911,47.5,17.75,4,4
5912,47.5,18.0,4,4
5913,47.5,18.25,4,4
5914,47.5,18.5,4,4
5915,47.5,18.75,4,4
5916,47.5,19.0,4,4
5917,47.5,19.25,4,4
5918,47.5,19.5,4,4
5919,47.5,19.75,4,8
5920,47.5,20.0,4,8
5921,47.5,20.25,4,8
5922,47.5,20.5,8,8
5923,47.5,20.75,8,8
5924,47.5,21.0,8,8
5925,47.5,21.25,8,8
5926,47.5,21.5,8,8
5927,47.5,21.75,8,8
5928,47.5,22.0,8,8
5929,47.5,22.25,8,8
5930,47.5,22.5,8,8
5931,47.5,22.75,4,8
5932,47.5,23.0,8,8
5933,47.5,23.25,4,8
5934,47.5,23.5,4,8
5935,47.5,23.75,8,8
5936,47.5,24.0,4,8
5937,47.5,24.25,5,8
5938,47.5,24.5,8,8
5939,47.5,24.75,5,8
5940,47.5,25.0,5,8
5941,47.25,-2.0,3,3
5942,47.25,-1.75,3,3
5943,47.25,-1.5,3,3
5944,47.25,-1.25,3,3
5945,47.25,-1.0,3,3
5946,47.25,-0.75,3,3
5947,47.25,-0.5,3,3
5948,47.25,-0.25,3,3
5949,47.25,0.0,3,3
5950,47.25,0.25,3,3
5951,47.25,0.5,3,3
5952,47.25,0.75,3,3
5953,47.25,1.0,3,3
5954,47.25,1.25,3,3
5955,47.25,1.5,3,3
5956,47.25,1.75,3,3
5957,47.25,2.0,3,3
5958,47.25,2.25,3,3
5959,47.25,2.5,3,3
5960,47.25,2.75,3,3
5961,47.25,3.0,3,3
5962,47.25,3.25,3,3
5963,47.25,3.5,3,3
5964,47.25,3.75,3,3
5965,47.25,4.0,1,3
5966,47.25,4.25,1,3
5967,47.25,4.5,3,3
5968,47.25,4.75,3,3
5969,47.25,5.0,3,3
5970,47.25,5.25,3,3
5971,47.25,5.5,3,3
5972,47.25,5.75,3,3
5973,47.25,6.0,3,1
5974,47.25,6.25,1,1
5975,47.25,6.5,1,1
5976,47.25,6.75,1,1
5977,47.25,7.0,1,1
5978,47.25,7.25,1,1
5979,47.25,7.5,14,1
5980,47.25,7.75,1,1
5981,47.25,8.0,1,1
5982,47.25,8.25,1,1
5983,47.25,8.5,1,1
5984,47.25,8.75,1,1
5985,47.25,9.0,1,1
5986,47.25,9.25,1,1
5987,47.25,9.5,1,1
5988,47.25,9.75,1,1
5989,47.25,10.0,1,1
5990,47.25,10.25,1,1
5991,47.25,10.5,7,1
5992,47.25,10.75,1,1
5993,47.25,11.0,7,7
5994,47.25,11.25,1,7
5995,47.25,11.5,1,7
5996,47.25,11.75,7,7
5997,47.25,12.0,7,7
5998,47.25,12.25,1,7
5999,47.25,12.5,5,7
6000,47.25,12.75,1,7
6001,47.25,13.0,5,7
6002,47.25,13.25,7,7
6003,47.25,13.5,7,1
6004,47.25,13.75,7,5
6005,47.25,14.0,7,5
6006,47.25,14.25,5,5
6007,47.25,14.5,5,5
6008,47.25,14.75,5,5
6009,47.25,15.0,5,5
6010,47.25,15.25,5,5
6011,47.25,15.5,5,5
6012,47.25,15.75,13,8
6013,47.25,16.0,8,8
6014,47.25,16.25,8,8
6015,47.25,16.5,8,8
6016,47.25,16.75,8,8
6017,47.25,17.0,8,8
6018,47.25,17.25,8,8
6019,47.25,17.5,8,8
6020,47.25,17.75,8,8
6021,47.25,18.0,8,8
6022,47.25,18.25,8,8
6023,47.25,18.5,4,8
6024,47.25,18.75,8,8
6025,47.25,19.0,8,8
6026,47.25,19.25,8,8
6027,47.25,19.5,8,8
6028,47.25,19.75,8,8
6029,47.25,20.0,8,8
6030,47.25,20.25,8,8
6031,47.25,20.5,8,8
6032,47.25,20.75,8,8
6033,47.25,21.0,8,8
6034,47.25,21.25,8,8
6035,47.25,21.5,8,8
6036,47.25,21.75,8,8
6037,47.25,22.0,8,8
6038,47.25,22.25,8,8
6039,47.25,22.5,4,8
6040,47.25,22.75,4,8
6041,47.25,23.0,4,8
6042,47.25,23.25,8,8
6043,47.25,23.5,8,8
6044,47.25,23.75,8,8
6045,47.25,24.0,8,8
6046,47.25,24.25,8,8
6047,47.25,24.5,8,8
6048,47.25,24.75,5,8
6049,47.25,25.0,5,8
6050,47.0,-2.0,3,3
6051,47.0,-1.75,3,3
6052,47.0,-1.5,3,3
6053,47.0,-1.25,3,3
6054,47.0,-1.0,3,3
6055,47.0,-0.75,3,3
6056,47.0,-0.5,3,3
6057,47.0,-0.25,3,3
6058,47.0,0.0,3,3
6059,47.0,0.25,3,3
6060,47.0,0.5,3,3
6061,47.0,0.75,3,3
6062,47.0,1.0,3,3
6063,47.0,1.25,3,3
6064,47.0,1.5,3,3
6065,47.0,1.75,3,3
6066,47.0,2.0,3,3
6067,47.0,2.25,3,3
6068,47.0,2.5,3,3
6069,47.0,2.75,3,3
6070,47.0,3.0,3,3
6071,47.0,3.25,3,3
6072,47.0,3.5,3,3
6073,47.0,3.75,3,3
6074,47.0,4.0,1,3
6075,47.0,4.25,3,3
6076,47.0,4.5,3,3
6077,47.0,4.75,3,3
6078,47.0,5.0,3,3
6079,47.0,5.25,3,3
6080,47.0,5.5,3,3
6081,47.0,5.75,3,3
6082,47.0,6.0,1,1
6083,47.0,6.25,1,1
6084,47.0,6.5,1,1
6085,47.0,6.75,1,1
6086,47.0,7.0,1,1
6087,47.0,7.25,1,1
6088,47.0,7.5,1,1
6089,47.0,7.75,1,1
6090,47.0,8.0,1,1
6091,47.0,8.25,1,1
6092,47.0,8.5,1,1
6093,47.0,8.75,7,1
6094,47.0,9.0,7,1
6095,47.0,9.25,7,1
6096,47.0,9.5,1,1
6097,47.0,9.75,14,7
6098,47.0,10.0,1,7
6099,47.0,10.25,7,7
6100,47.0,10.5,7,7
6101,47.0,10.75,7,7
6102,47.0,11.0,7,7
6103,47.0,11.25,7,7
6104,47.0,11.5,7,7
6105,47.0,11.75,7,7
6106,47.0,12.0,5,7
6107,47.0,12.25,7,7
6108,47.0,12.5,5,7
6109,47.0,12.75,7,7
6110,47.0,13.0,7,7
6111,47.0,13.25,7,5
6112,47.0,13.5,7,5
6113,47.0,13.75,7,5
6114,47.0,14.0,5,5
6115,47.0,14.25,5,5
6116,47.0,14.5,5,5
6117,47.0,14.75,5,5
6118,47.0,15.0,5,5
6119,47.0,15.25,8,5
6120,47.0,15.5,8,5
6121,47.0,15.75,8,8
6122,47.0,16.0,8,8
6123,47.0,16.25,8,8
6124,47.0,16.5,8,8
6125,47.0,16.75,8,8
6126,47.0,17.0,8,8
6127,47.0,17.25,8,8
6128,47.0,17.5,8,8
6129,47.0,17.75,8,8
6130,47.0,18.0,8,8
6131,47.0,18.25,8,8
6132,47.0,18.5,8,8
6133,47.0,18.75,8,8
6134,47.0,19.0,8,8
6135,47.0,19.25,8,8
6136,47.0,19.5,8,8
6137,47.0,19.75,8,8
6138,47.0,20.0,8,8
6139,47.0,20.25,8,8
6140,47.0,20.5,8,8
6141,47.0,20.75,8,8
6142,47.0,21.0,8,8
6143,47.0,21.25,8,8
6144,47.0,21.5,8,8
6145,47.0,21.75,8,8
6146,47.0,22.0,8,8
6147,47.0,22.25,8,8
6148,47.0,22.5,8,8
6149,47.0,22.75,5,8
6150,47.0,23.0,8,8
6151,47.0,23.25,8,8
6152,47.0,23.5,8,8
6153,47.0,23.75,8,8
6154,47.0,24.0,8,8
6155,47.0,24.25,8,8
6156,47.0,24.5,8,8
6157,47.0,24.75,5,8
6158,47.0,25.0,5,8
6159,46.75,-1.75,3,3
6160,46.75,-1.5,3,3
6161,46.75,-1.25,3,3
6162,46.75,-1.0,3,3
6163,46.75,-0.75,3,3
6164,46.75,-0.5,3,3
6165,46.75,-0.25,3,3
6166,46.75,0.0,3,3
6167,46.75,0.25,3,3
6168,46.75,0.5,3,3
6169,46.75,0.75,3,3
6170,46.75,1.0,3,3
6171,46.75,1.25,3,3
6172,46.75,1.5,3,3
6173,46.75,1.75,3,3
6174,46.75,2.0,3,3
6175,46.75,2.25,3,3
6176,46.75,2.5,3,3
6177,46.75,2.75,3,3
6178,46.75,3.0,3,3
6179,46.75,3.25,3,3
6180,46.75,3.5,3,3
6181,46.75,3.75,3,3
6182,46.75,4.0,3,3
6183,46.75,4.25,3,3
6184,46.75,4.5,3,3
6185,46.75,4.75,3,3
6186,46.75,5.0,3,3
6187,46.75,5.25,3,3
6188,46.75,5.5,3,3
6189,46.75,5.75,1,3
6190,46.75,6.0,1,1
6191,46.75,6.25,1,1
6192,46.75,6.5,1,1
6193,46.75,6.75,1,1
6194,46.75,7.0,1,1
6195,46.75,7.25,1,1
6196,46.75,7.5,1,1
6197,46.75,7.75,7,1
6198,46.75,8.0,1,1
6199,46.75,8.25,7,1
6200,46.75,8.5,7,7
6201,46.75,8.75,7,1
6202,46.75,9.0,1,7
6203,46.75,9.25,7,7
6204,46.75,9.5,7,7
6205,46.75,9.75,7,7
6206,46.75,10.0,7,7
6207,46.75,10.25,7,7
6208,46.75,10.5,7,7
6209,46.75,10.75,7,7
6210,46.75,11.0,7,7
6211,46.75,11.25,7,7
6212,46.75,11.5,7,7
6213,46.75,11.75,5,7
6214,46.75,12.0,5,7
6215,46.75,12.25,7,5
6216,46.75,12.5,5,5
6217,46.75,12.75,7,5
6218,46.75,13.0,1,7
6219,46.75,13.25,13,5
6220,46.75,13.5,5,5
6221,46.75,13.75,5,5
6222,46.75,14.0,5,5
6223,46.75,14.25,8,5
6224,46.75,14.5,8,5
6225,46.75,14.75,5,5
6226,46.75,15.0,5,5
6227,46.75,15.25,8,5
6228,46.75,15.5,8,5
6229,46.75,15.75,8,8
6230,46.75,16.0,8,8
6231,46.75,16.25,8,8
6232,46.75,16.5,8,8
6233,46.75,16.75,8,8
6234,46.75,17.0,8,8
6235,46.75,17.25,8,8
6236,46.75,17.5,8,8
6237,46.75,17.75,8,8
6238,46.75,18.0,8,8
6239,46.75,18.25,8,8
6240,46.75,18.5,8,8
6241,46.75,18.75,8,8
6242,46.75,19.0,8,8
6243,46.75,19.25,8,8
6244,46.75,19.5,8,8
6245,46.75,19.75,8,8
6246,46.75,20.0,8,8
6247,46.75,20.25,8,8
6248,46.75,20.5,8,8
6249,46.75,20.75,8,8
6250,46.75,21.0,8,8
6251,46.75,21.25,8,8
6252,46.75,21.5,8,8
6253,46.75,21.75,8,8
6254,46.75,22.0,8,8
6255,46.75,22.25,8,8
6256,46.75,22.5,8,8
6257,46.75,22.75,5,8
6258,46.75,23.0,5,8
6259,46.75,23.25,5,8
6260,46.75,23.5,8,8
6261,46.75,23.75,8,8
6262,46.75,24.0,8,8
6263,46.75,24.25,8,8
6264,46.75,24.5,8,8
6265,46.75,24.75,8,8
6266,46.75,25.0,5,8
6267,46.5,-1.75,3,3
6268,46.5,-1.5,6,3
6269,46.5,-1.25,3,3
6270,46.5,-1.0,3,3
6271,46.5,-0.75,3,3
6272,46.5,-0.5,3,3
6273,46.5,-0.25,3,3
6274,46.5,0.0,3,3
6275,46.5,0.25,3,3
6276,46.5,0.5,3,3
6277,46.5,0.75,3,3
6278,46.5,1.0,3,3
6279,46.5,1.25,3,3
6280,46.5,1.5,3,3
6281,46.5,1.75,3,3
6282,46.5,2.0,3,3
6283,46.5,2.25,3,3
6284,46.5,2.5,3,3
6285,46.5,2.75,3,3
6286,46.5,3.0,3,3
6287,46.5,3.25,3,3
6288,46.5,3.5,3,3
6289,46.5,3.75,3,3
6290,46.5,4.0,3,3
6291,46.5,4.25,3,3
6292,46.5,4.5,3,3
6293,46.5,4.75,13,3
6294,46.5,5.0,3,3
6295,46.5,5.25,3,3
6296,46.5,5.5,1,3
6297,46.5,5.75,1,1
6298,46.5,6.0,14,1
6299,46.5,6.25,1,1
6300,46.5,6.5,1,1
6301,46.5,6.75,1,1
6302,46.5,7.0,7,1
6303,46.5,7.25,14,1
6304,46.5,7.5,7,1
6305,46.5,7.75,7,1
6306,46.5,8.0,7,7
6307,46.5,8.25,7,7
6308,46.5,8.5,7,7
6309,46.5,8.75,7,7
6310,46.5,9.0,7,7
6311,46.5,9.25,7,7
6312,46.5,9.5,7,7
6313,46.5,9.75,7,7
6314,46.5,10.0,7,7
6315,46.5,10.25,7,7
6316,46.5,10.5,7,7
6317,46.5,10.75,7,7
6318,46.5,11.0,7,7
6319,46.5,11.25,13,7
6320,46.5,11.5,5,7
6321,46.5,11.75,7,7
6322,46.5,12.0,7,7
6323,46.5,12.25,7,7
6324,46.5,12.5,5,5
6325,46.5,12.75,5,5
6326,46.5,13.0,13,5
6327,46.5,13.25,5,5
6328,46.5,13.5,5,5
6329,46.5,13.75,5,5
6330,46.5,14.0,5,5
6331,46.5,14.25,5,5
6332,46.5,14.5,5,5
6333,46.5,14.75,5,5
6334,46.5,15.0,5,5
6335,46.5,15.25,5,8
6336,46.5,15.5,5,8
6337,46.5,15.75,13,8
6338,46.5,16.0,13,8
6339,46.5,16.25,13,8
6340,46.5,16.5,8,8
6341,46.5,16.75,8,8
6342,46.5,17.0,8,8
6343,46.5,17.25,8,8
6344,46.5,17.5,8,8
6345,46.5,17.75,8,8
6346,46.5,18.0,8,8
6347,46.5,18.25,8,8
6348,46.5,18.5,8,8
6349,46.5,18.75,8,8
6350,46.5,19.0,8,8
6351,46.5,19.25,8,8
6352,46.5,19.5,8,8
6353,46.5,19.75,8,8
6354,46.5,20.0,8,8
6355,46.5,20.25,8,8
6356,46.5,20.5,8,8
6357,46.5,20.75,8,8
6358,46.5,21.0,8,8
6359,46.5,21.25,8,8
6360,46.5,21.5,8,8
6361,46.5,21.75,8,8
6362,46.5,22.0,8,8
6363,46.5,22.25,5,8
6364,46.5,22.5,8,8
6365,46.5,22.75,5,8
6366,46.5,23.0,5,8
6367,46.5,23.25,5,8
6368,46.5,23.5,5,8
6369,46.5,23.75,8,8
6370,46.5,24.0,8,8
6371,46.5,24.25,8,8
6372,46.5,24.5,8,8
6373,46.5,24.75,8,8
6374,46.5,25.0,8,8
6375,46.25,-1.0,3,3
6376,46.25,-0.75,3,3
6377,46.25,-0.5,3,3
6378,46.25,-0.25,3,3
6379,46.25,0.0,3,3
6380,46.25,0.25,3,3
6381,46.25,0.5,3,3
6382,46.25,0.75,3,3
6383,46.25,1.0,3,3
6384,46.25,1.25,3,3
6385,46.25,1.5,3,3
6386,46.25,1.75,3,3
6387,46.25,2.0,3,3
6388,46.25,2.25,3,3
6389,46.25,2.5,3,3
6390,46.25,2.75,3,3
6391,46.25,3.0,3,3
6392,46.25,3.25,3,3
6393,46.25,3.5,3,3
6394,46.25,3.75,3,3
6395,46.25,4.0,3,3
6396,46.25,4.25,3,3
6397,46.25,4.5,1,3
6398,46.25,4.75,3,3
6399,46.25,5.0,3,3
6400,46.25,5.25,13,3
6401,46.25,5.5,1,1
6402,46.25,5.75,14,1
6403,46.25,6.0,1,1
6404,46.25,6.25,1,1
6405,46.25,6.5,14,1
6406,46.25,6.75,14,1
6407,46.25,7.0,1,1
6408,46.25,7.25,1,7
6409,46.25,7.5,1,7
6410,46.25,7.75,7,7
6411,46.25,8.0,7,7
6412,46.25,8.25,7,7
6413,46.25,8.5,7,7
6414,46.25,8.75,7,7
6415,46.25,9.0,1,7
6416,46.25,9.25,7,7
6417,46.25,9.5,7,7
6418,46.25,9.75,7,7
6419,46.25,10.0,7,7
6420,46.25,10.25,13,7
6421,46.25,10.5,5,7
6422,46.25,10.75,7,7
6423,46.25,11.0,5,7
6424,46.25,11.25,13,7
6425,46.25,11.5,7,7
6426,46.25,11.75,7,7
6427,46.25,12.0,5,8
6428,46.25,12.25,5,8
6429,46.25,12.5,5,8
6430,46.25,12.75,8,8
6431,46.25,13.0,5,5
6432,46.25,13.25,8,5
6433,46.25,13.5,13,5
6434,46.25,13.75,5,5
6435,46.25,14.0,5,5
6436,46.25,14.25,5,5
6437,46.25,14.5,8,5
6438,46.25,14.75,5,5
6439,46.25,15.0,13,8
6440,46.25,15.25,8,8
6441,46.25,15.5,8,8
6442,46.25,15.75,13,8
6443,46.25,16.0,13,8
6444,46.25,16.25,13,8
6445,46.25,16.5,13,8
6446,46.25,16.75,13,8
6447,46.25,17.0,8,8
6448,46.25,17.25,8,8
6449,46.25,17.5,8,8
6450,46.25,17.75,8,8
6451,46.25,18.0,8,8
6452,46.25,18.25,8,8
6453,46.25,18.5,8,8
6454,46.25,18.75,8,8
6455,46.25,19.0,8,8
6456,46.25,19.25,8,8
6457,46.25,19.5,8,8
6458,46.25,19.75,8,8
6459,46.25,20.0,8,8
6460,46.25,20.25,8,8
6461,46.25,20.5,8,8
6462,46.25,20.75,8,8
6463,46.25,21.0,8,8
6464,46.25,21.25,8,8
6465,46.25,21.5,8,8
6466,46.25,21.75,8,8
6467,46.25,22.0,8,8
6468,46.25,22.25,8,8
6469,46.25,22.5,8,8
6470,46.25,22.75,8,8
6471,46.25,23.0,5,8
6472,46.25,23.25,5,8
6473,46.25,23.5,8,8
6474,46.25,23.75,8,8
6475,46.25,24.0,8,8
6476,46.25,24.25,8,8
6477,46.25,24.5,8,8
6478,46.25,24.75,8,8
6479,46.25,25.0,8,8
6480,46.0,-1.0,3,3
6481,46.0,-0.75,3,3
6482,46.0,-0.5,3,3
6483,46.0,-0.25,3,3
6484,46.0,0.0,3,3
6485,46.0,0.25,3,3
6486,46.0,0.5,3,3
6487,46.0,0.75,3,3
6488,46.0,1.0,3,3
6489,46.0,1.25,3,3
6490,46.0,1.5,3,3
6491,46.0,1.75,3,3
6492,46.0,2.0,1,3
6493,46.0,2.25,1,3
6494,46.0,2.5,1,3
6495,46.0,2.75,1,3
6496,46.0,3.0,1,3
6497,46.0,3.25,3,3
6498,46.0,3.5,3,3
6499,46.0,3.75,1,3
6500,46.0,4.0,3,3
6501,46.0,4.25,13,3
6502,46.0,4.5,3,3
6503,46.0,4.75,13,3
6504,46.0,5.0,13,13
6505,46.0,5.25,13,13
6506,46.0,5.5,1,1
6507,46.0,5.75,14,1
6508,46.0,6.0,1,1
6509,46.0,6.25,1,1
6510,46.0,6.5,14,1
6511,46.0,6.75,7,1
6512,46.0,7.0,7,7
6513,46.0,7.25,7,7
6514,46.0,7.5,7,7
6515,46.0,7.75,7,7
6516,46.0,8.0,7,7
6517,46.0,8.25,1,7
6518,46.0,8.5,1,7
6519,46.0,8.75,13,7
6520,46.0,9.0,13,7
6521,46.0,9.25,13,7
6522,46.0,9.5,7,7
6523,46.0,9.75,5,7
6524,46.0,10.0,7,7
6525,46.0,10.25,5,7
6526,46.0,10.5,5,7
6527,46.0,10.75,7,7
6528,46.0,11.0,5,7
6529,46.0,11.25,13,8
6530,46.0,11.5,7,8
6531,46.0,11.75,5,8
6532,46.0,12.0,5,8
6533,46.0,12.25,8,8
6534,46.0,12.5,8,8
6535,46.0,12.75,8,8
